日期,外資買賣超,投信買賣超,自營商買賣超,單日合計買賣超,外資估計持股,投信估計持股,自營商估計持股,單日合計估計持股,外資持股比重,三大法人持股比重,
107/03/31,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/30,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/29,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/28,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/27,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/26,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/23,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/22,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/21,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/20,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/19,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/16,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/15,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/14,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/13,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/12,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/09,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/08,0,0,0,0,6,0,0,6,0.01%,0.01%,
107/03/07,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/03/06,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/03/05,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/03/02,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/03/01,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/02/27,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/02/26,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/02/23,0,0,0,0,7,0,0,7,0.01%,0.01%,
107/02/22,2,0,0,2,7,0,0,7,0.01%,0.01%,
107/02/21,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/12,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/09,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/08,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/07,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/06,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/05,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/02,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/02/01,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/31,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/30,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/29,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/26,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/25,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/24,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/23,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/22,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/19,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/18,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/17,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/16,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/15,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/12,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/11,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/10,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/09,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/08,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/05,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/04,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/03,0,0,0,0,5,0,0,5,0.01%,0.01%,
107/01/02,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/29,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/28,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/27,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/26,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/25,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/22,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/21,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/20,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/19,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/18,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/15,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/14,0,0,0,0,5,0,0,5,0.01%,0.01%,
106/12/13,-1,0,0,-1,5,0,0,5,0.01%,0.01%,
106/12/12,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/12/11,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/12/08,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/12/07,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/12/06,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/12/05,2,0,0,2,6,0,0,6,0.01%,0.01%,
106/12/04,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/12/01,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/30,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/29,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/28,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/27,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/24,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/23,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/22,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/21,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/20,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/17,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/16,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/15,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/14,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/13,-2,0,0,-2,4,0,0,4,0.01%,0.01%,
106/11/10,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/11/09,-1,0,0,-1,6,0,0,6,0.01%,0.01%,
106/11/08,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/11/07,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/11/06,3,0,0,3,7,0,0,7,0.01%,0.01%,
106/11/03,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/02,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/11/01,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/31,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/30,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/27,-2,0,0,-2,4,0,0,4,0.01%,0.01%,
106/10/26,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/25,2,0,0,2,6,0,0,6,0.01%,0.01%,
106/10/24,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/23,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/20,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/10/19,-2,0,0,-2,4,0,0,4,0.01%,0.01%,
106/10/18,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/17,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/16,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/13,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/12,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/11,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/06,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/05,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/03,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/10/02,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/09/30,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/09/29,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/09/28,0,0,0,0,6,0,0,6,0.01%,0.01%,
106/09/27,-3,0,0,-3,6,0,0,6,0.01%,0.01%,
106/09/26,0,0,0,0,9,0,0,9,0.02%,0.02%,
106/09/25,0,0,0,0,9,0,0,9,0.02%,0.02%,
106/09/22,0,0,0,0,9,0,0,9,0.02%,0.02%,
106/09/21,0,0,0,0,9,0,0,9,0.02%,0.02%,
106/09/20,1,0,0,1,9,0,0,9,0.02%,0.02%,
106/09/19,0,0,0,0,8,0,0,8,0.02%,0.02%,
106/09/18,0,0,-1,-1,8,0,0,8,0.02%,0.02%,
106/09/15,-1,0,0,-1,8,0,1,9,0.02%,0.02%,
106/09/14,1,0,0,1,9,0,1,10,0.02%,0.02%,
106/09/13,0,0,1,1,8,0,1,9,0.02%,0.02%,
106/09/12,-2,0,0,-2,8,0,0,8,0.02%,0.02%,
106/09/11,-1,0,0,-1,10,0,0,10,0.02%,0.02%,
106/09/08,7,0,0,7,11,0,0,11,0.02%,0.02%,
106/09/07,0,0,0,0,4,0,0,4,0.01%,0.01%,
106/09/06,-3,0,0,-3,4,0,0,4,0.01%,0.01%,
106/09/05,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/09/04,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/09/01,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/31,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/30,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/29,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/28,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/25,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/24,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/23,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/22,0,0,0,0,7,0,0,7,0.01%,0.01%,
106/08/21,-2,0,0,-2,7,0,0,7,0.01%,0.01%,
106/08/18,5,0,0,5,9,0,0,9,0.02%,0.02%,
